Country Name,Indicator Name,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
"Korea, Dem. People's Rep.","School enrollment, primary and secondary (gross), gender parity index (GPI)",,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,"School enrollment, primary and secondary (gross), gender parity index (GPI)",,1.016800046,1.018489957,1.01086998,1.019600034,1.005310059,1.017480016,1.019549966,1.019189954,1.013290048,1.005049944,0.997699976,1.003029943,0.998390019,0.994679987,0.98526001,0.975929976,0.968249977,0.966910005,0.969929993,0.974430025,0.98605001,0.993099988,0.997269988,
Paraguay,"School enrollment, primary and secondary (gross), gender parity index (GPI)",1.001829982,0.998700023,0.993839979,0.993110001,0.991020024,0.989080012,0.990320027,0.994260013,0.998319983,1.001459956,1.001719952,1.00466001,1.006539941,1.004789948,1.00830996,1.016010046,,,,,,,,,
West Bank and Gaza,"School enrollment, primary and secondary (gross), gender parity index (GPI)",0.99871999,,1.014709949,1.025099993,1.038800001,1.03263998,1.030240059,1.028210044,1.027519941,1.038579941,1.040889978,1.043630004,1.042090058,1.04223001,1.058750033,1.051040053,1.059900045,1.056200027,1.058969975,1.060879946,1.056429982,1.061759949,1.058120012,1.058840036,1.054819942
Pacific island small states,"School enrollment, primary and secondary (gross), gender parity index (GPI)",0.989790022,0.998380005,1.005779982,1.008810043,1.004259944,1.006039977,1.002200007,0.999000013,1.005329967,1.004279971,0.99673003,1.002300024,1.01027,1.008550048,1.009130001,1.016970038,1.017770052,1.013280034,1.012470007,1.01346004,1.01481998,1.015110016,1.01504004,1.018180013,
Post-demographic dividend,"School enrollment, primary and secondary (gross), gender parity index (GPI)",1.008219957,1.013859987,1.013829947,1.003859997,1.004240036,1.003350019,1.004289985,1.003499985,0.999729991,0.999949992,0.999450028,0.998189986,0.999629974,0.997879982,0.996590018,0.995599985,0.998399973,1.000630021,1.000409961,0.997619987,0.995689988,0.996959984,0.99763,0.996469975,
French Polynesia,"School enrollment, primary and secondary (gross), gender parity index (GPI)",,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,"School enrollment, primary and secondary (gross), gender parity index (GPI)",,0.980149984,1.026270032,1.033579946,1.061120033,0.996140003,0.944350004,0.904500008,0.940699995,1.035130024,,,,0.996550024,,,,,,,,,,,
Romania,"School enrollment, primary and secondary (gross), gender parity index (GPI)",1.001070023,1.008399963,1.010609984,1.011309981,1.010040045,1.010949969,1.010969996,1.00909996,1.00849998,1.004040003,0.997110009,0.992399991,0.993700027,0.988940001,0.985650003,0.987150013,,,0.994530022,0.993669987,0.997160017,0.998149991,0.998179972,0.999409974,
Russian Federation,"School enrollment, primary and secondary (gross), gender parity index (GPI)",,,,,,,0.99921,,0.992999971,0.991169989,0.988189995,0.985469997,0.991259992,,0.991930008,0.990980029,0.991850019,0.988669991,0.988810003,0.991859972,0.983160019,0.977890015,0.979820013,,
Rwanda,"School enrollment, primary and secondary (gross), gender parity index (GPI)",,,0.956330001,0.93997997,0.963789999,0.97687,0.980130017,0.997940004,1.006410003,1.023090005,1.005489945,1.005030036,1.007130027,1.014340043,1.026540041,1.028890014,1.032420039,1.037430048,1.026110053,1.015400052,1.015059948,1.011590004,1.009950042,,1.022989988
South Asia,"School enrollment, primary and secondary (gross), gender parity index (GPI)",0.773699999,0.786870003,0.799250007,0.806500018,0.815800011,0.833779991,0.903199971,0.897140026,0.911329985,0.918889999,0.930069983,0.950489998,0.969120026,0.97082001,0.980570018,0.98427999,1.032969952,1.032590032,1.033360004,1.051370025,1.045609951,0.996649981,1.000699997,0.992489994,
Saudi Arabia,"School enrollment, primary and secondary (gross), gender parity index (GPI)",,,,,,,,,0.964429975,,,,0.931209981,,,,,,1.003550053,0.956160009,0.95757997,0.977729976,0.960340023,0.974160016,0.988870025
Sudan,"School enrollment, primary and secondary (gross), gender parity index (GPI)",,,,,0.836049974,0.875729978,0.874180019,0.875590026,0.891969979,0.888979971,0.859740019,0.876590014,0.883520007,0.887639999,0.893079996,0.895709991,0.910600007,0.918290019,0.934849977,0.946269989,0.962260008,0.957329988,,,
Senegal,"School enrollment, primary and secondary (gross), gender parity index (GPI)",0.771709979,0.793219984,0.786010027,0.820729971,0.838389993,0.851549983,,0.895630002,0.910560012,0.927359998,,0.956560016,,0.997370005,1.050320029,1.050099969,1.060850024,1.071619987,1.063074112,,,,1.137279987,1.15388,1.175879955
Singapore,"School enrollment, primary and secondary (gross), gender parity index (GPI)",,,,,,,,,,,,,,,,,,,,0.995970011,0.994949996,0.995630026,0.996609986,0.996010005,
Solomon Islands,"School enrollment, primary and secondary (gross), gender parity index (GPI)",,,0.882770002,0.889880002,,0.900829971,,,0.916949987,0.921150029,0.920300007,,,0.942210019,0.958140016,0.973439991,,,,,,,,,
Sierra Leone,"School enrollment, primary and secondary (gross), gender parity index (GPI)",,,,,0.714550018,,,,,,,,,,0.900740027,0.95709002,0.969420016,,0.979070008,0.988659978,1.005910039,,,,
El Salvador,"School enrollment, primary and secondary (gross), gender parity index (GPI)",,0.95806998,0.948189974,0.950020015,0.958039999,0.951219976,0.96675998,0.970359981,0.972609997,0.977020025,1.001170039,0.975920022,0.972739995,0.966199994,0.962909997,0.963469982,0.970470011,0.977069974,,,,,,,
San Marino,"School enrollment, primary and secondary (gross), gender parity index (GPI)",,,,,,,,,,,,,,,,,,,,,,0.985759974,1.005220056,0.97161001,0.97299999
Somalia,"School enrollment, primary and secondary (gross), gender parity index (GPI)",,,,,,,,,,,0.537100017,,,,,,,,,,,,,,
Serbia,"School enrollment, primary and secondary (gross), gender parity index (GPI)",,,1.003900051,1.010769963,1.011199951,1.016450047,1.023820043,1.021000028,1.021610022,1.024389982,1.018980026,1.017519951,1.014330029,1.011819959,1.016790032,1.019150019,1.018419981,1.016160011,1.008820057,1.008100033,1.005480051,1.006559968,1.006719947,1.009410024,1.012660027
Sub-Saharan Africa (excluding high income),"School enrollment, primary and secondary (gross), gender parity index (GPI)",0.835009992,0.832669973,0.839439988,0.839380026,0.84355998,0.838429987,0.845669985,0.850660026,0.859269977,0.867690027,0.872579992,0.881860018,0.890349984,0.896780014,0.897109985,0.912029982,0.920120001,0.925109982,0.930700004,0.931400001,0.935850024,0.938859999,0.939170003,0.940919995,
South Sudan,"School enrollment, primary and secondary (gross), gender parity index (GPI)",,,,,,,,,,,,,,,0.647140026,,,,0.685389996,,,,,,
Sub-Saharan Africa,"School enrollment, primary and secondary (gross), gender parity index (GPI)",0.835039973,0.832690001,0.839470029,0.839410007,0.843580008,0.838450015,0.845690012,0.850679994,0.859290004,0.867709994,0.872590005,0.881869972,0.890359998,0.896790028,0.897119999,0.912029982,0.920130014,0.925119996,0.930710018,0.931410015,0.935850024,0.938870013,0.939180017,0.940919995,
Small states,"School enrollment, primary and secondary (gross), gender parity index (GPI)",0.978359997,0.975160003,0.97408998,0.973930001,0.973640025,0.974179983,0.97566998,0.973590016,0.976310015,0.982580006,0.985170007,0.990589976,0.99109,0.992259979,0.990920007,1.000810027,1.003069997,1.003970027,1.005620003,1.003559947,1.007629991,1.00849998,1.009819984,1.010100007,
Sao Tome and Principe,"School enrollment, primary and secondary (gross), gender parity index (GPI)",,,,,,,0.990610003,0.976230025,0.980620027,,1.005749941,0.993719995,1.027909994,0.999629974,1.012019992,1.015849948,1.018659949,1.011520028,1.016350031,1.024559975,1.040549994,,,,
Suriname,"School enrollment, primary and secondary (gross), gender parity index (GPI)",,,,,1.072540045,1.139840007,,,1.117720008,1.131829977,1.12827003,1.115319967,1.091719985,1.105399966,1.13293004,1.132779956,1.145409942,1.154940009,1.134039998,,,,,,1.085379958
Slovak Republic,"School enrollment, primary and secondary (gross), gender parity index (GPI)",1.01978004,1.010990024,1.010249972,1.008380055,1.006719947,1.005470037,1.001749992,1.00601995,1.003800035,1.003749967,1.004590034,1.005740047,1.007500052,1.005720019,1.002979994,1.001139998,1.007380009,1.004830003,1.004520059,1.00346005,1.006090045,1.00672996,1.00722003,1.006539941,
Slovenia,"School enrollment, primary and secondary (gross), gender parity index (GPI)",1.020619988,1.020519972,1.017500043,1.030240059,1.011819959,0.998780012,0.992070019,0.996640027,0.993189991,0.996219993,0.993849993,0.996190012,0.999069989,0.995790005,0.996609986,1.001620054,1.005820036,1.005679965,1.009690046,1.017590046,1.014590025,1.013360023,1.009299994,1.007210016,
Sweden,"School enrollment, primary and secondary (gross), gender parity index (GPI)",1.108839989,1.150640011,1.152240038,1.15218997,1.147439957,1.124519944,1.107849956,1.013599992,0.996159971,0.996320009,0.994740009,0.994090021,0.993409991,0.991919994,0.992640018,0.992340028,1.098260045,1.096300006,1.09107995,1.071339965,1.039909959,1.041970015,1.05411005,1.069589972,
Eswatini,"School enrollment, primary and secondary (gross), gender parity index (GPI)",,0.97043997,0.969070017,0.959219992,0.958989978,0.938629985,0.944549978,0.923330009,0.92948997,0.919480026,0.887120008,,0.909680009,0.912429988,0.896449983,0.913749993,0.922500014,0.931620002,0.935450017,0.941690028,,,,,
Sint Maarten (Dutch part),"School enrollment, primary and secondary (gross), gender parity index (GPI)",,,,,,,,,,,,,,,,1.01797998,,0.979110003,,,,,,,
Seychelles,"School enrollment, primary and secondary (gross), gender parity index (GPI)",,1.010660052,1.047719955,1.05795002,1.039520025,1.033470035,1.029680014,1.045130014,1.024749994,1.032989979,1.059880018,1.077950001,1.068760037,1.049909949,1.05625999,1.021559954,1.056040049,1.032410026,1.049280047,1.065889955,1.080629945,1.062379956,1.054939985,1.06061995,1.05606997
Syrian Arab Republic,"School enrollment, primary and secondary (gross), gender parity index (GPI)",0.910109997,0.917980015,0.917630017,0.923020005,0.925450027,0.931280017,0.946950018,0.955060005,0.964129984,0.972220004,0.982680023,0.986959994,0.988699973,0.985610008,0.984290004,0.983579993,0.982309997,,,,,,,,
Turks and Caicos Islands,"School enrollment, primary and secondary (gross), gender parity index (GPI)",,,1.014940023,1.011669993,,,0.991419971,1.03587997,1.02177,,,,,,,,,,,,,1.008350015,,1.026600003,1.024180055
Chad,"School enrollment, primary and secondary (gross), gender parity index (GPI)",0.485929996,0.508880019,0.536539972,0.561860025,0.580630004,0.594460011,0.601369977,0.599319994,0.612969995,0.616240025,0.644429982,0.63854003,0.638329983,0.659269989,0.678300023,0.692629993,0.695349991,0.694100022,0.698719978,0.69907999,0.702009976,0.727490008,0.728309989,,0.752399981
East Asia & Pacific (IDA & IBRD countries),"School enrollment, primary and secondary (gross), gender parity index (GPI)",0.942749977,0.949540019,0.958769977,0.963810027,0.967679977,0.968710005,0.970939994,0.978320003,0.982110023,0.986800015,0.988590002,0.992720008,0.996490002,0.993409991,0.99642998,0.998160005,0.999140024,1.002769947,1.002040029,1.005470037,1.006520033,1.008579969,1.008679986,1.007089972,
Europe & Central Asia (IDA & IBRD countries),"School enrollment, primary and secondary (gross), gender parity index (GPI)",0.97457999,0.970579982,0.967299998,0.968599975,0.964129984,0.962670028,0.959550023,0.965740025,0.966849983,0.970650017,0.972259998,0.976130009,0.98168999,0.980989993,0.980499983,0.984830022,0.986599982,0.987999976,0.988870025,0.989790022,0.983699977,0.986389995,0.985029995,0.986630023,
Togo,"School enrollment, primary and secondary (gross), gender parity index (GPI)",0.632700026,,0.669920027,0.691349983,0.700890005,0.714150012,0.721899986,0.735480011,0.744239986,0.756460011,0.755240023,,,,,,,,,,0.874740005,,,,0.910440028
Thailand,"School enrollment, primary and secondary (gross), gender parity index (GPI)",,,,,0.976549983,0.985090017,,1.012889981,1.002889991,1.015910029,1.023890018,1.023929954,1.029340029,1.026800036,1.028759956,1.027160048,1.036929965,1.037780046,0.953830004,0.999880016,0.993813336,1.02044189,0.995571434,0.995733321,1.013381839
Tajikistan,"School enrollment, primary and secondary (gross), gender parity index (GPI)",,,0.897109985,0.888260007,0.871249974,0.876299977,0.88102001,0.886709988,0.886720002,0.88252002,0.892159998,0.911570013,0.920759976,0.912339985,0.916109979,0.93028003,0.931699991,,,,,,,,
Turkmenistan,"School enrollment, primary and secondary (gross), gender parity index (GPI)",,,,,,,,,,,,,,,,,,,,,,,0.98161,0.982129991,
Latin America & the Caribbean (IDA & IBRD countries),"School enrollment, primary and secondary (gross), gender parity index (GPI)",1.007249951,1.006940007,1.009420037,1.011139989,1.00909996,1.009029984,1.018139958,1.016880035,1.016080022,1.017760038,1.025879979,1.026460052,1.027840018,1.021569967,1.020419955,1.01868999,1.015959978,1.016199946,1.016409993,1.014230013,1.012789965,1.014709949,1.016919971,1.016870022,
Timor-Leste,"School enrollment, primary and secondary (gross), gender parity index (GPI)",,,,,,,,0.925040007,0.927569985,,,0.945540011,0.945919991,0.959487498,0.964638531,0.968732774,0.979978979,1.002165675,1.002303958,1.002637148,1.005177498,1.01275599,1.026925087,1.032297611,
Middle East & North Africa (IDA & IBRD countries),"School enrollment, primary and secondary (gross), gender parity index (GPI)",0.86352998,0.873520017,0.884809971,0.89339,0.900319993,0.906819999,0.913420022,0.918489993,0.922609985,0.927240014,0.936280012,0.934010029,0.934069991,0.935109973,0.933780015,0.938449979,0.943899989,0.950929999,0.95322001,0.956990004,0.956889987,0.959659994,0.962660015,0.965900004,
Tonga,"School enrollment, primary and secondary (gross), gender parity index (GPI)",,1.046090007,1.036149979,1.021790028,1.020349979,1.020630002,,,,0.980759978,0.844150007,0.991479993,1.114079952,1.020210028,0.974319994,1.008520007,1.00861001,1.029340029,1.01038003,,,,1.048830032,1.05174005,
South Asia (IDA & IBRD),"School enrollment, primary and secondary (gross), gender parity index (GPI)",0.773699999,0.786870003,0.799250007,0.806500018,0.815800011,0.833779991,0.903199971,0.897140026,0.911329985,0.918889999,0.930069983,0.950489998,0.969120026,0.97082001,0.980570018,0.98427999,1.032969952,1.032590032,1.033360004,1.051370025,1.045609951,0.996649981,1.000699997,0.992489994,
Sub-Saharan Africa (IDA & IBRD countries),"School enrollment, primary and secondary (gross), gender parity index (GPI)",0.835039973,0.832690001,0.839470029,0.839410007,0.843580008,0.838450015,0.845690012,0.850679994,0.859290004,0.867709994,0.872590005,0.881869972,0.890359998,0.896790028,0.897119999,0.912029982,0.920130014,0.925119996,0.930710018,0.931410015,0.935850024,0.938870013,0.939180017,0.940919995,
Trinidad and Tobago,"School enrollment, primary and secondary (gross), gender parity index (GPI)",,,,,,,,1.010810018,,,,,,,,,,,,,,,,,
Tunisia,"School enrollment, primary and secondary (gross), gender parity index (GPI)",0.947269976,,0.97487998,0.995230019,1.000939965,1.001129985,1.022300005,,1.043449998,1.047129989,,1.046040058,1.048490047,1.04806006,1.038319945,,,,,1.067800045,,,,,
Turkiye,"School enrollment, primary and secondary (gross), gender parity index (GPI)",0.804830015,,0.797439992,0.818560004,0.818979979,0.819890022,0.822210014,0.85345,0.889800012,0.897780001,0.907270014,0.926840007,0.944050014,0.947820008,0.949890018,0.964730024,0.976890028,0.980539978,0.980279982,0.981840014,0.964049995,0.979900002,0.970019996,0.977119982,
Tuvalu,"School enrollment, primary and secondary (gross), gender parity index (GPI)",,0.92286998,,,1.030609965,,,,,,,,,,,,,1.053110003,1.069010019,1.037029982,,1.014369965,1.017560005,1.012269974,1.008000016
Tanzania,"School enrollment, primary and secondary (gross), gender parity index (GPI)",0.985949993,,,,,,,,,,,,,0.978929996,,,,1.031810045,1.041129947,1.037510037,1.030730009,1.027899981,1.031700015,1.040660024,1.044109941
Uganda,"School enrollment, primary and secondary (gross), gender parity index (GPI)",0.851599991,,,,,,,0.952769995,,,0.961059988,,,0.97181654,0.972994924,0.975099623,0.97891295,0.983328223,,1.001770616,1.003955245,,,,
Ukraine,"School enrollment, primary and secondary (gross), gender parity index (GPI)",,,1.025030017,1.007959962,0.996039987,1.005290031,1.000280023,0.991630018,0.948300004,0.989390016,0.997380018,0.98842001,0.986310005,0.985599995,0.98496002,0.991639972,0.987689972,0.995869994,,,,,,,
Upper middle income,"School enrollment, primary and secondary (gross), gender parity index (GPI)",0.962679982,0.967989981,0.971979976,0.97507,0.977349997,0.978290021,0.981599987,0.987150013,0.991729975,0.995069981,0.99901998,1.002320051,1.006700039,0.996640027,0.998059988,1,1.005319953,1.009109974,1.00541997,1.007650018,1.006219983,1.007560015,1.00759995,1.006170034,
Uruguay,"School enrollment, primary and secondary (gross), gender parity index (GPI)",,1.120550036,1.062960029,1.050799966,1.049510002,1.044919968,1.055760026,1.055490017,1.054260015,1.056200027,0.978799999,1.038689971,1.037989974,1.062739968,,,,,,,1.049900055,1.054409981,1.057440042,1.052389979,
United States,"School enrollment, primary and secondary (gross), gender parity index (GPI)",,1.031209946,,,,,,,1.00387001,,,,,,,,0.997099996,1.004230022,1.005079985,0.996259987,0.993629992,0.994700015,0.994910002,0.986829996,
Uzbekistan,"School enrollment, primary and secondary (gross), gender parity index (GPI)",,,0.991530001,0.982930005,,,0.981280029,0.974910021,0.979789972,0.984019995,0.990320027,0.994419992,0.999260008,0.995100021,0.988789976,0.989549994,0.988110006,0.987169981,0.987200022,0.986769974,0.986500025,0.988600016,0.991859972,0.992630005,0.994019985
St. Vincent and the Grenadines,"School enrollment, primary and secondary (gross), gender parity index (GPI)",,,,1.062759995,1.022340059,1.009279966,1.008630037,0.99883002,1.013560057,,1.023560047,1.009829998,0.994780004,0.991900027,0.977079988,0.985759974,0.974259973,0.992709994,0.997340024,1.004979968,0.991419971,1.005220056,,,
"Venezuela, RB","School enrollment, primary and secondary (gross), gender parity index (GPI)",,,1.05132997,1.046880007,1.041880012,1.039039969,1.036749959,1.03452003,1.033710003,1.031020045,1.026280046,1.022269964,1.019119978,1.019330025,1.020640016,1.024399996,1.029299974,1.021499991,1.018300056,1.018380046,1.019359946,,,,
British Virgin Islands,"School enrollment, primary and secondary (gross), gender parity index (GPI)",,,0.961520016,1.028069973,1.024539948,0.977890015,0.996580005,0.980189979,1.017850041,1.009050012,1.034080029,,1.015429974,0.991569996,0.972389996,0.98585999,0.998839974,1.0079,0.987879992,1.002689958,1.011809945,,,,
Virgin Islands (U.S.),"School enrollment, primary and secondary (gross), gender parity index (GPI)",,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,"School enrollment, primary and secondary (gross), gender parity index (GPI)",,0.939800024,,,,,,,,,,,,,,,,,,,,,,,
Vanuatu,"School enrollment, primary and secondary (gross), gender parity index (GPI)",,,0.952939987,1.007269979,0.966120005,0.978009999,0.951650023,0.947950006,,,,,,0.984220028,,,,,0.98793,,,,,1.025589943,
World,"School enrollment, primary and secondary (gross), gender parity index (GPI)",0.906539977,0.913079977,0.91970998,0.921270013,0.924700022,0.927450001,0.944840014,0.945909977,0.950500011,0.954280019,0.958429992,0.965240002,0.972249985,0.971469998,0.973749995,0.977349997,0.991919994,0.994080007,0.995039999,0.999909997,0.998250008,0.987030029,0.988049984,0.985639989,
Samoa,"School enrollment, primary and secondary (gross), gender parity index (GPI)",1.073549986,1.09157002,1.050230026,1.068760037,1.066540003,1.056810021,1.06092,1.060670018,1.058390021,1.065909982,1.071030021,,1.051589966,1.054800034,1.064210057,1.049409986,,1.05727005,1.048089981,1.051470041,,,,,
Kosovo,"School enrollment, primary and secondary (gross), gender parity index (GPI)",,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.","School enrollment, primary and secondary (gross), gender parity index (GPI)",,,0.491369992,,0.546750009,,0.600329995,0.621370018,0.651859999,,,0.72220999,,0.74921,0.753470004,0.767949998,0.787890017,,,0.820739985,,,,,
South Africa,"School enrollment, primary and secondary (gross), gender parity index (GPI)",,1.035979986,1.031419992,1.012169957,1.018540025,1.013299942,1.009029984,1.00830996,1.006700039,1.004940033,1.003620028,1.000069976,1.001139998,1.000540018,0.998080015,0.998199999,1.01515007,1.016109943,0.955309987,1.017809987,1.01267004,1.003010035,1.002580047,1.009269953,
Zambia,"School enrollment, primary and secondary (gross), gender parity index (GPI)",,,,,,,,,,,,,,,,,,,,,,,,,
Zimbabwe,"School enrollment, primary and secondary (gross), gender parity index (GPI)",,,0.949090004,0.94562,0.943849981,0.942330003,0.947860003,,,,,,,,,0.967029989,0.970120013,,,,,,,,
