Country Name,Indicator Name,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Nicaragua,"Employment in services, female (% of female employment) (modeled ILO estimate)",71.95999908,72.27999878,72.56999969,72.69999695,72.95999908,73.23999786,73.45999908,73.26999664,72.87000275,73.84999847,72.04000092,75,76.11000061,76.23999786,76.12000275,76.26999664,76.44000244,76.56999969,77.09999847,77.66999817,78.12999725,78.87000275,79.48000336,,
Netherlands,"Employment in services, female (% of female employment) (modeled ILO estimate)",88.18000031,87.52999878,88.01999664,88.16000366,88.62999725,89.05999756,89.73999786,89.77999878,89,89.51000214,90.25,90.51000214,90.86000061,91.51000214,91.94000244,91.94999695,92.63999939,92.61000061,92.44999695,92.44000244,92.36000061,92.41000366,92.36000061,,
Norway,"Employment in services, female (% of female employment) (modeled ILO estimate)",87.20999908,87.76999664,88,88.31999969,88.59999847,89.16999817,89.12999725,89.91999817,90.36000061,90.59999847,90.62999725,90.83000183,91.72000122,91.95999908,91.66000366,91.65000153,91.68000031,91.54000092,91.87000275,92.08000183,92.26999664,91.91000366,92.08999634,,
Nepal,"Employment in services, female (% of female employment) (modeled ILO estimate)",9.149999619,9.350000381,9.579999924,9.899999619,10.14999962,10.40999985,10.67000008,10.97000027,11.25,11.51000023,11.80000019,12.15999985,12.60000038,13.10000038,13.60999966,14.09000015,14.56999969,15.10999966,15.59000015,15.98999977,16.45000076,16.88999939,17.29999924,,
Nauru,"Employment in services, female (% of female employment) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,"Employment in services, female (% of female employment) (modeled ILO estimate)",81.20999908,81.01000214,81.05999756,81.90000153,81.94999695,82.63999939,83.25,83.12000275,84.18000031,84.05999756,84.72000122,84.51999664,85.91999817,85.97000122,86.08999634,86.48000336,86.59999847,86.48000336,86,86.62000275,86.26000214,86.88999939,87.33999634,,
OECD members,"Employment in services, female (% of female employment) (modeled ILO estimate)",77.22863803,77.74365936,78.3403942,78.91685712,79.55188626,80.36158986,81.044469,81.72092239,82.22669673,82.61268923,82.8991837,83.46703389,84.48009395,84.61938381,84.54187035,84.67749584,84.78377826,84.9621425,85.06591105,85.30005863,85.19651357,85.22875551,85.4864942,,
Oman,"Employment in services, female (% of female employment) (modeled ILO estimate)",86.72000122,85.06999969,83.23000336,81,81.91000366,82.91999817,83.88999939,84.70999908,85.45999908,86.05999756,86.59999847,87.01999664,90.83000183,93.48999786,93.66999817,93.98999786,94.47000122,94.80999756,94.98000336,95.12999725,95.30000305,95.47000122,95.59999847,,
Other small states,"Employment in services, female (% of female employment) (modeled ILO estimate)",52.16106036,52.77909412,53.55341452,54.69825956,55.42204859,56.16649207,56.9952093,57.57747337,58.48159489,59.49864964,60.26082106,60.98799368,61.66547393,62.68235943,63.09645474,63.73363436,64.24501264,64.87053112,65.86650814,66.81059373,67.27749531,67.73723825,68.24561033,,
Pakistan,"Employment in services, female (% of female employment) (modeled ILO estimate)",17.75,18.17000008,18.56999969,18.92000008,19.23999977,19.68000031,19.94000053,18.78000069,17.69000053,16.02000046,14.77000046,12.63000011,14.53999996,14.39999962,14.10999966,13.89999962,13.71000004,13.85000038,13.42000008,12.69999981,14.77999973,17.11000061,18.01000023,,
Panama,"Employment in services, female (% of female employment) (modeled ILO estimate)",86.26999664,87.33999634,87.59999847,88.98000336,87.47000122,87.41999817,87.44999695,88.05000305,86.52999878,86.68000031,86.97000122,82.43000031,81.97000122,82.79000092,83.77999878,83.08000183,80.72000122,81.58999634,82.61000061,81.01000214,81.62999725,82.18000031,82.26000214,,
Peru,"Employment in services, female (% of female employment) (modeled ILO estimate)",57.59000015,58.02999878,58.36999893,59.06000137,59.13000107,59.63000107,59.63000107,59.61999893,58.45999908,59.95000076,62.40000153,62.70000076,62.97999954,63.31999969,63.54999924,63.93999863,63.83000183,64,63.91999817,63.54000092,65.05000305,65.12000275,65.38999939,,
Philippines,"Employment in services, female (% of female employment) (modeled ILO estimate)",59.88000107,61.90999985,60.90999985,63.18999863,63.43999863,63.59000015,64.22000122,64.76000214,65.30999756,65.83999634,66.37000275,66.79000092,67.22000122,67.86000061,68.41999817,68.98999786,69.75,69.70999908,71.04000092,72.80999756,74.77999878,75.80999756,76.69000244,,
Palau,"Employment in services, female (% of female employment) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,"Employment in services, female (% of female employment) (modeled ILO estimate)",21.40999985,21.79999924,21.68000031,21.27000046,21.95999908,22.29000092,22.70000076,23.37999916,23.86000061,24.46999931,25.37999916,25.90999985,26.87000084,27.81999969,28.76000023,29.81999969,30.20000076,30.59000015,31.79000092,32.59999847,33.25,33.86999893,34.75,,
Poland,"Employment in services, female (% of female employment) (modeled ILO estimate)",58.59999847,60.00999832,61.38000107,62.79999924,62.04999924,63.72000122,65.62000275,65.75,66.25,67.54000092,68.01999664,68.34999847,70.08000183,71.19000244,71.25,72.19000244,72.97000122,73.27999878,73.22000122,73.80000305,73.95999908,74.22000122,74.43000031,,
Pre-demographic dividend,"Employment in services, female (% of female employment) (modeled ILO estimate)",25.36927101,25.83966097,26.21195082,26.44701045,26.93702361,27.53055663,28.03275768,28.57333359,29.10129025,29.77821942,30.39814744,31.13337293,31.92314785,32.71162342,33.50083924,34.24099079,34.59180684,35.24535258,36.05320788,36.54175132,36.9915878,37.62524483,38.25291028,,
Puerto Rico,"Employment in services, female (% of female employment) (modeled ILO estimate)",84.54000092,85.72000122,85.29000092,85.15000153,86,87.87000275,88.22000122,88.98000336,88.75,88.44000244,89.5,89.80000305,89.95999908,90.19999695,90.5,90.73000336,90.94000244,91.12000275,91.33000183,91.5,91.63999939,91.80000305,91.81999969,,
"Korea, Dem. People's Rep.","Employment in services, female (% of female employment) (modeled ILO estimate)",28.44000053,29.14999962,29.72999954,30.45000076,31.18000031,32,32.61999893,33.36000061,33.93999863,34.70000076,35.40999985,36.09999847,36.88999939,37.68999863,38.58000183,39.34000015,40.00999832,40.70999908,41.47999954,42.11000061,43.04000092,43.93000031,44.52000046,,
Portugal,"Employment in services, female (% of female employment) (modeled ILO estimate)",64.51999664,60.13999939,62.16999817,63.15000153,63.13999939,64.98999786,65.31999969,67.70999908,68.48000336,68.83000183,69.52999878,71.33000183,72.30999756,73.12999725,75.41000366,76.26999664,77.36000061,78.72000122,79.37000275,80.06999969,80.54000092,80.70999908,81.37000275,,
Paraguay,"Employment in services, female (% of female employment) (modeled ILO estimate)",68.22000122,68.54000092,68.79000092,68.94999695,69.54000092,70.44999695,70.31999969,64.69999695,68.52999878,70.66000366,68.69000244,72.62000275,69.08000183,73.22000122,71.68000031,69.30000305,75.98000336,74.94000244,76.41000366,76.98000336,76.40000153,77.29000092,78.5,,
West Bank and Gaza,"Employment in services, female (% of female employment) (modeled ILO estimate)",52.11999893,52.13000107,52.47999954,53.90999985,62.93999863,61.06999969,57.93000031,57.59999847,58.56000137,55.95999908,53.40000153,63.95999908,67.52999878,70.81999969,69.05000305,67.41000366,68.80999756,68.48000336,75.29000092,79.23999786,80.51999664,83.56999969,85.59999847,,
Pacific island small states,"Employment in services, female (% of female employment) (modeled ILO estimate)",45.90779566,46.48310216,46.83614203,47.03116507,48.02924517,47.7523543,47.9685544,48.66577708,49.8299908,51.22708876,52.50678357,54.20592661,55.48836565,55.72323336,57.24221313,58.13259151,58.82480518,59.3609653,59.94615761,60.35273862,60.77763724,61.20805342,61.51108212,,
Post-demographic dividend,"Employment in services, female (% of female employment) (modeled ILO estimate)",77.94918714,78.54933653,79.17262496,79.69952608,80.41101223,81.1874707,81.80050973,82.39927324,82.93619932,83.3581192,83.63463446,84.2288424,85.21119195,85.6023753,85.63538668,85.83206227,85.97488477,86.45429719,86.60986391,86.82294211,86.83150381,86.88770048,86.99820093,,
French Polynesia,"Employment in services, female (% of female employment) (modeled ILO estimate)",83.20999908,83.97000122,84.66999817,85.37999725,85.86000061,86.44000244,86.66999817,86.93000031,87.08999634,87.29000092,87.45999908,87.83999634,88.09999847,88.40000153,88.68000031,88.94999695,89.22000122,89.51000214,89.76999664,90.01000214,90.26999664,90.51999664,90.72000122,,
Qatar,"Employment in services, female (% of female employment) (modeled ILO estimate)",97.97000122,97.73999786,97.48000336,97.12000275,96.65000153,96.66999817,96.65000153,96.66000366,96.40000153,96.05999756,94.87999725,95.70999908,93.37000275,94.80999756,95.94999695,95.75,95.62999725,94.86000061,94.08000183,93.51999664,93.5,93.75,93.83000183,,
Romania,"Employment in services, female (% of female employment) (modeled ILO estimate)",31.75,32.06999969,31.69000053,31.70999908,31.70000076,35.52000046,36.34999847,40.97999954,42.18000031,43.27000046,44.34000015,45.77000046,47.34999847,47.75,49.04000092,49.00999832,49.58000183,50.02000046,54.40000153,56.36000061,56.02999878,56.34000015,58.06999969,,
Russian Federation,"Employment in services, female (% of female employment) (modeled ILO estimate)",68.80999756,69.87000275,65.44999695,65.98000336,67.41999817,68.05000305,69.63999939,70.51000214,71.37000275,72.20999908,72.90000153,74.62999725,75.95999908,76.76999664,77.26000214,77.52999878,77.72000122,78.30000305,78.83000183,78.98000336,80.16999817,80.26999664,80.54000092,,
Rwanda,"Employment in services, female (% of female employment) (modeled ILO estimate)",5.349999905,5.409999847,5.380000114,5.510000229,5.760000229,6.099999905,6.510000229,6.980000019,7.480000019,7.949999809,8.340000153,8.930000305,9.550000191,10.17000008,10.89999962,11.68000031,14.81000042,18.93000031,20.64999962,22.07999992,23.70999908,25.12999916,26.28000069,,
South Asia,"Employment in services, female (% of female employment) (modeled ILO estimate)",13.49186338,13.74769611,13.93943475,14.18779105,14.54115851,14.91132514,15.24271014,15.49242918,15.7685873,16.11292138,16.4318156,16.74587959,17.30577355,17.72437322,19.02298767,20.36773259,21.03196441,21.68760542,22.31384135,22.9683716,24.22340473,25.28861379,26.04666623,,
Saudi Arabia,"Employment in services, female (% of female employment) (modeled ILO estimate)",97.40000153,97.33999634,97.26999664,96.23000336,98.12999725,98.16999817,98.30999756,98.41999817,98.51000214,98.56999969,98.19999695,98.66999817,98.41000366,98.33000183,98.19999695,98.06999969,97.91000366,98.05999756,97.88999939,97.83999634,97.62999725,97.34999847,97.55999756,,
Sudan,"Employment in services, female (% of female employment) (modeled ILO estimate)",30.37999916,30.70999908,31.17000008,31.48999977,31.88999939,32.20999908,32.49000168,33.18000031,33.43000031,33.56000137,33.65000153,33.99000168,34.70000076,35.68999863,35.52999878,35.90000153,36.70000076,37.70000076,38.52000046,39.38999939,40.36000061,41.88000107,43.47999954,,
Senegal,"Employment in services, female (% of female employment) (modeled ILO estimate)",46.43999863,47.20000076,48.02999878,48.81999969,49.59999847,49.93000031,51.27999878,52.27000046,53.56000137,54.40000153,55.45999908,56.79000092,57.95000076,59.16999817,60.00999832,61.45999908,62.68000031,64.19999695,65.56999969,66.70999908,67.87999725,68.94000244,69.83999634,,
Singapore,"Employment in services, female (% of female employment) (modeled ILO estimate)",73.12000275,74.51000214,74.88999939,76.94999695,78.83999634,79.11000061,79.27999878,80.18000031,82.36000061,82.55000305,82.12999725,82.76999664,83.48999786,84.59999847,85.47000122,85.41999817,85.36000061,87.62000275,87.75,88.09999847,88.38999939,88.66000366,89.01000214,,
Solomon Islands,"Employment in services, female (% of female employment) (modeled ILO estimate)",43.70999908,44.47999954,44.68999863,44.34000015,46.25,44.70000076,44.04000092,44.81000137,46.70000076,47.65000153,47.95999908,49.36999893,49.65999985,49.99000168,51.72000122,52.68000031,53.40000153,53.99000168,54.75999832,55.27000046,55.84999847,56.43000031,56.88999939,,
Sierra Leone,"Employment in services, female (% of female employment) (modeled ILO estimate)",22.34000015,22.76000023,22.96999931,23.62999916,23.42000008,24.86000061,25.62999916,26.38999939,27.32999992,28.43000031,29.98999977,31.47999954,32.91999817,34.38000107,36.15999985,38.29999924,40.75999832,42.77999878,42.75,43.88000107,45.11000061,45.99000168,47.00999832,,
El Salvador,"Employment in services, female (% of female employment) (modeled ILO estimate)",68.25,68.66999817,71.06999969,71.91000366,73.77999878,73.84999847,74.26000214,74.95999908,75.12999725,76.30000305,75.83000183,74.63999939,76.93000031,76.23000336,74.61000061,76.51999664,77.93000031,77.91999817,76.61000061,78.84999847,77.95999908,78.70999908,78.90000153,,
San Marino,"Employment in services, female (% of female employment) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,"Employment in services, female (% of female employment) (modeled ILO estimate)",9.880000114,10,10.15999985,10.31999969,10.52000046,10.76000023,11,11.22000027,11.43999958,11.65999985,12.14000034,12.32999992,12.52000046,12.72000027,12.92000008,13.13000011,13.39000034,13.68000031,14.05000019,14.39000034,14.63000011,14.96000004,15.31999969,,
Serbia,"Employment in services, female (% of female employment) (modeled ILO estimate)",51.47999954,52.04999924,53.18999863,53.88999939,55.06000137,55.77999878,56.56000137,57.45000076,59.18999863,62.15000153,60.84000015,58,61.47000122,62.97000122,64.04000092,63.90999985,63.06000137,65.19000244,66.77999878,67.52999878,68.13999939,67.70999908,67.77999878,,
Sub-Saharan Africa (excluding high income),"Employment in services, female (% of female employment) (modeled ILO estimate)",27.63153565,27.97271151,28.30942923,28.36969974,28.63883937,28.79497813,29.06095527,29.52534486,29.81400362,30.48762217,31.23599911,32.22594429,32.95201863,33.63426278,34.49374994,35.3591401,35.97114085,36.74458375,37.56119625,38.03668067,38.60067629,39.19018613,39.76072557,,
South Sudan,"Employment in services, female (% of female employment) (modeled ILO estimate)",12.22999954,12.35000038,12.5,12.63000011,12.78999996,12.97000027,13.14000034,13.35999966,13.52999973,13.64999962,13.77000046,13.93999958,14.26000023,14.57999992,14.76000023,15.14000034,15.52999973,15.77000046,16.15999985,16.72999954,17.15999985,17.70999908,18.15999985,,
Sub-Saharan Africa,"Employment in services, female (% of female employment) (modeled ILO estimate)",27.63153565,27.97271151,28.30942923,28.36969974,28.63883937,28.79497813,29.06095527,29.52534486,29.81400362,30.48762217,31.23599911,32.22594429,32.95201863,33.63426278,34.49374994,35.3591401,35.97114085,36.74458375,37.56119625,38.03668067,38.60067629,39.19018613,39.76072557,,
Small states,"Employment in services, female (% of female employment) (modeled ILO estimate)",58.53561227,59.25642679,60.05196712,60.94518414,61.56505639,62.08364946,62.95584987,63.55362674,64.33486464,65.21829552,65.73791934,66.28488158,66.74005285,67.3820685,67.71602462,68.28182236,68.7167694,69.25828114,70.00661198,70.6637463,70.98305204,71.37231707,71.88655971,,
Sao Tome and Principe,"Employment in services, female (% of female employment) (modeled ILO estimate)",74.20999908,74.66000366,75.16999817,75.69000244,77.23000336,77.72000122,78.62000275,78.27999878,80.63999939,81.33999634,81.84999847,82.38999939,82.87999725,83.51999664,84.08000183,84.63999939,85.23000336,85.83999634,86.33999634,86.81999969,87.29000092,87.73000336,88.19000244,,
Suriname,"Employment in services, female (% of female employment) (modeled ILO estimate)",91.86000061,87.05999756,87.36000061,87.69999695,87.69000244,87.26999664,87.04000092,86.68000031,86.63999939,86.55999756,86.56999969,86.51999664,86.83999634,86.86000061,86.80999756,86.94000244,87.08999634,87.30999756,87.43000031,87.51000214,87.77999878,87.90000153,87.93000031,,
Slovak Republic,"Employment in services, female (% of female employment) (modeled ILO estimate)",66.26999664,67.45999908,69.13999939,70.20999908,71.48000336,69.51000214,70.68000031,70.86000061,72.12999725,72.83000183,73.44999695,73.40000153,75.77999878,77.12999725,77.19999695,77.40000153,79.08999634,78.33999634,77.91999817,77.43000031,77.30999756,78.19999695,78.40000153,,
Slovenia,"Employment in services, female (% of female employment) (modeled ILO estimate)",57.02000046,57.79000092,61.29999924,62,61.38000107,61.68999863,65.62000275,64.87999725,65.55000305,67.12000275,66.80999756,68.93000031,69.30999756,70.95999908,73.75,73.91000366,73.51000214,72.51999664,74.66999817,76.69999695,76.15000153,74.65000153,76.01000214,,
Sweden,"Employment in services, female (% of female employment) (modeled ILO estimate)",86.48000336,85.56999969,86.80999756,87.08999634,87.61000061,88.44000244,89,89.27999878,89.63999939,89.73999786,89.94000244,90.87999725,91.33999634,91.41000366,91.51999664,91.26000214,91.26999664,91.88999939,92.06999969,92.04000092,91.87000275,92,92.16000366,,
Eswatini,"Employment in services, female (% of female employment) (modeled ILO estimate)",48.02000046,48.74000168,49.59000015,50.34000015,51.24000168,52.33000183,53.43000031,54.34999847,55.40000153,56.43999863,57.36000061,58.18999863,58.95999908,60.02999878,60.91999817,61.86000061,62.86000061,63.54999924,64.27999878,65.12999725,66.06999969,66.95999908,67.73000336,,
Sint Maarten (Dutch part),"Employment in services, female (% of female employment) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,"Employment in services, female (% of female employment) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,"Employment in services, female (% of female employment) (modeled ILO estimate)",34.11000061,36.72000122,40.04999924,30.62000084,34.29999924,38.38999939,42.84999847,48.59000015,54.40000153,60.24000168,65.91000366,69.13999939,72.65000153,75.41000366,77.97000122,79.83999634,81.76999664,82.91000366,83.58000183,84.01999664,84.41999817,84.59999847,84.87999725,,
Turks and Caicos Islands,"Employment in services, female (% of female employment) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,
Chad,"Employment in services, female (% of female employment) (modeled ILO estimate)",14.81999969,15.30000019,15.36999989,15.5,16.21999931,16.70999908,17.78000069,18.86000061,19.79999924,20.05999947,20.37000084,20.78000069,21.45999908,22.79999924,22.5,23.30999947,24.20000076,24.82999992,25.30999947,25.29000092,25.34000015,25.62000084,26.06999969,,
East Asia & Pacific (IDA & IBRD countries),"Employment in services, female (% of female employment) (modeled ILO estimate)",31.45749749,31.8961996,32.03635922,32.46603001,32.8848811,33.74025522,34.35338161,36.16056098,36.84819865,38.05403787,38.55567114,39.47594965,40.63889323,41.26707958,42.49413411,43.08770772,45.40906122,47.5010038,49.07366596,50.62735302,51.98544844,52.85586314,54.5619053,,
Europe & Central Asia (IDA & IBRD countries),"Employment in services, female (% of female employment) (modeled ILO estimate)",55.71218433,56.36049186,55.2353657,56.12421416,57.12697956,58.42420668,59.67733391,60.92900141,61.824185,62.76084649,63.57712873,64.70846067,65.87650717,66.40545414,66.6412822,67.20254123,67.52733445,68.78850659,69.63683709,70.14390417,70.75601769,71.29301851,71.79490798,,
Togo,"Employment in services, female (% of female employment) (modeled ILO estimate)",35.43999863,35.36999893,35.95000076,36.04999924,36.58000183,37.45999908,38.38999939,38.86999893,39.27000046,39.91999817,40.27000046,41.43999863,42.31000137,43.25,44.11000061,45.20999908,46.09000015,47.09000015,49.20999908,51.34000015,53.40000153,54.38000107,55.36000061,,
Thailand,"Employment in services, female (% of female employment) (modeled ILO estimate)",31.64999962,34.09999847,36.06999969,35.13999939,37.91999817,39.25,40.63000107,42.09999847,41.09000015,41.95999908,42.15999985,42.91999817,44.68999863,45.74000168,44.02999878,42.13999939,43.18000031,48.25,49.38999939,51.06999969,51.65000153,50.84999847,51.97000122,,
Tajikistan,"Employment in services, female (% of female employment) (modeled ILO estimate)",16.97999954,16.89999962,17.14999962,17.36000061,17.70000076,18.07999992,18.54999924,19.12999916,20.37000084,21.34000015,22.38999939,23.63999939,24.96999931,25.54999924,26.35000038,26.97999954,27.69000053,28.52000046,29.32999992,30.05999947,30.95999908,31.68000031,32.58000183,,
Turkmenistan,"Employment in services, female (% of female employment) (modeled ILO estimate)",33.13000107,34.13999939,34.49000168,35.18000031,35.81000137,36.04999924,36.63999939,37.24000168,37.99000168,38.31999969,39.08000183,38.65000153,39.29999924,40.00999832,40.36000061,40.86999893,41.47999954,42.08000183,42.81000137,43.27000046,43.81999969,44.43000031,44.97000122,,
Latin America & the Caribbean (IDA & IBRD countries),"Employment in services, female (% of female employment) (modeled ILO estimate)",74.43018349,74.88510133,74.81638235,74.90205717,74.75486019,74.94658827,75.25182088,75.36556354,75.31672851,76.1125425,76.81778628,77.32239424,78.29406657,78.8165319,79.38832056,79.5014287,80.11428741,80.28673584,80.52103267,80.81890428,80.75469867,80.65038122,81.13834332,,
Timor-Leste,"Employment in services, female (% of female employment) (modeled ILO estimate)",33.02000046,32.97999954,32.47999954,34.06999969,36.52999878,35.22000122,38.90000153,38.74000168,40.54000092,39.18000031,38.91999817,39.43000031,40.52000046,42.34999847,44.08000183,45.06999969,47.31999969,48.40999985,50.38000107,52.06000137,52.91999817,53.16999817,53.25999832,,
Middle East & North Africa (IDA & IBRD countries),"Employment in services, female (% of female employment) (modeled ILO estimate)",42.7849147,44.36210337,45.29084273,43.91737654,45.84963015,47.33937613,46.20563124,44.59437691,45.08760396,46.26286325,46.15689085,48.29981283,49.21007567,51.14033115,52.3018577,54.75417072,54.06447247,54.44669756,55.59581945,56.22232174,56.57514458,60.66503633,61.20218891,,
Tonga,"Employment in services, female (% of female employment) (modeled ILO estimate)",36.72000122,36.65000153,36.5,36.5,36.63999939,37.02999878,37.43999863,38.70999908,39.88999939,40.75,41.88000107,42.59999847,43.38000107,44.47999954,45.70999908,47.00999832,48.40000153,49.5,50.56000137,51.59000015,52.38000107,53.36999893,53.47999954,,
South Asia (IDA & IBRD),"Employment in services, female (% of female employment) (modeled ILO estimate)",13.49186338,13.74769611,13.93943475,14.18779105,14.54115851,14.91132514,15.24271014,15.49242918,15.7685873,16.11292138,16.4318156,16.74587959,17.30577355,17.72437322,19.02298767,20.36773259,21.03196441,21.68760542,22.31384135,22.9683716,24.22340473,25.28861379,26.04666623,,
Sub-Saharan Africa (IDA & IBRD countries),"Employment in services, female (% of female employment) (modeled ILO estimate)",27.63153565,27.97271151,28.30942923,28.36969974,28.63883937,28.79497813,29.06095527,29.52534486,29.81400362,30.48762217,31.23599911,32.22594429,32.95201863,33.63426278,34.49374994,35.3591401,35.97114085,36.74458375,37.56119625,38.03668067,38.60067629,39.19018613,39.76072557,,
Trinidad and Tobago,"Employment in services, female (% of female employment) (modeled ILO estimate)",83.05000305,83.06999969,83.91999817,83.58000183,83.80999756,83.54000092,84.58000183,82.65000153,82.08999634,82.05000305,82.97000122,82.55000305,83.47000122,83.87000275,84.44999695,85.65000153,85.83999634,86.16000366,85.68000031,85.77999878,86.05999756,86.15000153,86.29000092,,
Tunisia,"Employment in services, female (% of female employment) (modeled ILO estimate)",40.56999969,40.91999817,41.24000168,41.72999954,42.27000046,42.95000076,43.52000046,44.02999878,44.59000015,44.34000015,45.72000122,47.09000015,48.84999847,47.13999939,51.56000137,51.06999969,54.25999832,55.50999832,57.11000061,56.70000076,57.24000168,57.83000183,58.47000122,,
Turkiye,"Employment in services, female (% of female employment) (modeled ILO estimate)",32.47000122,33.33000183,34.49000168,34.84999847,36.15000153,37.22000122,37.95000076,38.27999878,39.15999985,40.02999878,41.24000168,43.91999817,46.88000107,44.84999847,45.5,47.95000076,49.04999924,50.04999924,52.75,55.43000031,56.13000107,57.90000153,59.09999847,,
Tuvalu,"Employment in services, female (% of female employment) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,"Employment in services, female (% of female employment) (modeled ILO estimate)",12.06000042,12.27999973,12.64000034,13.06999969,13.73999977,14.96000004,16.27000046,17.75,19.22999954,20.87000084,21.25,21.80999947,22.38999939,22.96999931,23.63999939,24.36000061,25.18000031,26.02000046,26.93000031,27.80999947,28.76000023,29.46999931,30.21999931,,
Uganda,"Employment in services, female (% of female employment) (modeled ILO estimate)",16.13999939,16.45000076,16.93000031,17.21999931,17.56999969,18.11000061,18.77000046,19.22999954,19.77000046,20.39999962,20.88999939,21.57999992,22.35000038,22.62000084,23.37999916,23.95999908,19.30999947,19.06999969,19.23999977,19.28000069,19.37000084,19.60000038,20.04000092,,
Ukraine,"Employment in services, female (% of female employment) (modeled ILO estimate)",55.72000122,56.09999847,56.40999985,57.40999985,58.11999893,58.77000046,59.59999847,60.38000107,61.16999817,61.97000122,62.63999939,63.34999847,63.84999847,64.98999786,65.05000305,65.76999664,66.56999969,72.5,73.01000214,72.76000214,73.19000244,74.05999756,74.59999847,,
Upper middle income,"Employment in services, female (% of female employment) (modeled ILO estimate)",39.95345,40.45026756,40.51231749,41.06311807,41.66760472,42.68665862,43.59296927,45.17550368,46.02840989,47.08873781,47.72606274,48.86626069,50.10021878,50.8161691,51.84620119,52.37637101,54.47906394,56.45415209,57.86688488,59.00054413,60.18395161,60.87637522,62.35944433,,
Uruguay,"Employment in services, female (% of female employment) (modeled ILO estimate)",78.69999695,78.97000122,79.51999664,80.05000305,80.68000031,81.40000153,81.73000336,82.06999969,82.23000336,82.65000153,82.88999939,83.30000305,83.44999695,83.08999634,84.70999908,85.56999969,85.47000122,85.69999695,85.80000305,86.81999969,86.91000366,87.59999847,87.56999969,,
United States,"Employment in services, female (% of female employment) (modeled ILO estimate)",85.45999908,85.76000214,86.08000183,86.44000244,87.27999878,88.19000244,88.43000031,88.76999664,89,89.20999908,89.27999878,89.72000122,90.66000366,90.80000305,90.51000214,90.48999786,90.51000214,90.44000244,90.41000366,90.52999878,90.54000092,90.47000122,90.37000275,,
Uzbekistan,"Employment in services, female (% of female employment) (modeled ILO estimate)",42.11999893,43.79000092,45.04999924,46.45999908,47.95999908,49.45000076,50.90999985,52.31999969,53.77999878,55.24000168,56.75999832,58.22000122,59.68000031,61.15999985,60.84000015,61.59999847,60.91999817,60.52000046,60.41999817,60.56000137,60.15999985,61.16999817,61.93000031,,
St. Vincent and the Grenadines,"Employment in services, female (% of female employment) (modeled ILO estimate)",80.55999756,81.30999756,82.18000031,83.05999756,83.80000305,84.23000336,84.48999786,84.83000183,85.23999786,85.41000366,85.66999817,86.11000061,86.55999756,87.02999878,87.43000031,87.75,88,88.30000305,88.54000092,88.76999664,89,89.19999695,89.44000244,,
"Venezuela, RB","Employment in services, female (% of female employment) (modeled ILO estimate)",84.76000214,85.22000122,85.25,85.48999786,86.34999847,86.66999817,86.63999939,86.83999634,86.69999695,86.87000275,86.48999786,87.01000214,87.48999786,87.94000244,88.15000153,88.26000214,88.54000092,89.01999664,89.55000305,90.19999695,90.81999969,91.41999817,92,,
British Virgin Islands,"Employment in services, female (% of female employment) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),"Employment in services, female (% of female employment) (modeled ILO estimate)",88.08999634,88.25,88.47000122,88.69000244,88.95999908,89.23999786,89.48000336,89.66999817,89.83999634,90.01999664,90.15000153,90.29000092,90.58000183,90.73000336,91,91.40000153,91.61000061,91.76999664,91.90000153,92.02999878,92.19999695,92.33000183,92.45999908,,
Vietnam,"Employment in services, female (% of female employment) (modeled ILO estimate)",23.57999992,25.27000046,24.70999908,23.60000038,23.88999939,25.17000008,25.31999969,26.28000069,28.26000023,30.31999969,32.43999863,32.59999847,33.00999832,31.55999947,32.49000168,33.65999985,34.25999832,34.38000107,35.24000168,35.75,36.72000122,37.54000092,38.41999817,,
Vanuatu,"Employment in services, female (% of female employment) (modeled ILO estimate)",25.85000038,26.29000092,26.43000031,26.95000076,26.93000031,26.78000069,27.56999969,28.06999969,28.96999931,29.76000023,31.35000038,33.25,35.22000122,29.44000053,29.10000038,29.18000031,29.28000069,29.18000031,29.53000069,29.88999939,30.09000015,30.37999916,30.67000008,,
World,"Employment in services, female (% of female employment) (modeled ILO estimate)",43.43385852,43.79615685,43.94126809,44.2854958,44.74573271,45.37687125,45.84193799,46.79243176,47.30713772,48.28416042,48.88685831,49.76208702,50.6798012,51.24571574,52.1116501,52.84101811,53.98130081,55.11192693,56.00560827,56.86156225,57.6153506,58.27241294,59.05637271,,
